epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,dynamics_residual_rmse,w_boundary,l_dynamics,loss,w_window,dynamics_residual_mae,w_prior,l_window,w_dynamics,l_prior,l_boundary,l_state,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.1767318615546594,0.08307853434234858,0.9231042083086544,2.042139376126803,0.018641033281500522,0.0,0.0003685900681795409,2.1767318615546594,0.13439061034184235,0.014121696926080264,0.00020186005471119783,0.13439061034184235,0.0,0.0020186005471119783,0.0,20.42139376126803,0.014606207609176636,0.014897066168487072,0.016814494505524635,0.014907988719642162,0.024253539741039276,0.05326049029827118,0.07675160467624664,0.449136883020401
1.0,2.066961494775919,0.11638223717454821,1.0998592601269268,2.004428368348342,0.030494151493677728,0.0,0.001126914035502033,2.066961494775919,0.05855416377576498,0.0197672090278222,0.0039789746049791585,0.05855416377576498,0.0,0.039789746049791574,0.0,20.044283683483417,0.015229795128107071,0.015466789714992046,0.018676405772566795,0.015028085559606552,0.02668309211730957,0.05891898646950722,0.10709542781114578,0.6739593148231506
2.0,1.9512260418671827,0.07406806224025786,1.4493236534154397,1.860927783525907,0.12373060790392068,0.0,0.01877722256960204,1.9512260418671827,0.08457161371524517,0.04528823165366283,0.005726615382501712,0.08457161371524517,0.0,0.057266153825017124,0.0,18.60927783525907,0.0137386629357934,0.013904309831559658,0.016255585476756096,0.014007678255438805,0.023055890575051308,0.04996006563305855,0.07284132391214371,0.38878098130226135
3.0,1.7583283048409681,0.07176212524063885,1.2862404331195056,1.6994528330289402,0.34093830104057604,0.0,0.12093359891038674,1.7583283048409681,0.05502373897112333,0.11163634147781593,0.003851665513446698,0.05502373897112333,0.0,0.038516655134466976,0.0,16.994528330289402,0.013685550540685654,0.013864817097783089,0.01628323644399643,0.013981252908706665,0.022903364151716232,0.04931889474391937,0.0738425925374031,0.37021729350090027
4.0,1.64331038410847,0.09158542519435287,1.2845165458534646,1.589266821054312,0.5379044230167682,0.0,0.2953929958435205,1.64331038410847,0.04883425310254097,0.1830575202520077,0.005209257725912792,0.04883425310254097,0.0,0.05209257725912791,0.0,15.89266821054312,0.01461042184382677,0.014818713068962097,0.01795264147222042,0.014623365364968777,0.02521401084959507,0.054833173751831055,0.09272394329309464,0.4979071319103241
5.0,1.5764253850166614,0.08226269332226366,1.5886979282142808,1.5046102377084585,0.6332610318293939,0.0,0.40984134261424726,1.5764253850166614,0.06819091636974078,0.21435577021195337,0.003624207970614617,0.06819091636974078,0.0,0.036242079706146166,0.0,15.046102377084585,0.01390540786087513,0.014117132872343063,0.016587214544415474,0.014009214006364346,0.023602422326803207,0.05120205134153366,0.07429780811071396,0.4503802955150604
6.0,1.5107833743095398,0.08767436386551708,1.758422207337041,1.4483439078697793,0.6331811570204221,0.0,0.4133504778146744,1.5107833743095398,0.0587096601151503,0.20174682025726026,0.00372979692541636,0.0587096601151503,0.0,0.03729796925416359,0.0,14.483439078697792,0.014370521530508995,0.014578023925423622,0.017300210893154144,0.014355390332639217,0.024748045951128006,0.05404280871152878,0.08407392352819443,0.47792598605155945
7.0,1.4737158371851995,0.07453700958285481,2.0109062318484194,1.4030873518723708,0.6535264276541196,0.0,0.4439559762294476,1.4737158371851995,0.06825428527708237,0.18592359469487116,0.0023741839023736803,0.06825428527708237,0.0,0.02374183902373681,0.0,14.030873518723707,0.01388480979949236,0.0141089903190732,0.016385791823267937,0.01404478307813406,0.023197850212454796,0.051053598523139954,0.06931207329034805,0.3943081796169281
8.0,1.434916757620298,0.08067065651994199,2.0140744433328095,1.3719031737400937,0.7192600919650152,0.0,0.5363178287561123,1.434916757620298,0.06014824372071486,0.1988659781905321,0.002865296516280908,0.06014824372071486,0.0,0.028652965162809078,0.0,13.719031737400936,0.014006415382027626,0.014215732924640179,0.016705062240362167,0.014023052528500557,0.023841746151447296,0.05204593762755394,0.07514788955450058,0.43537941575050354
9.0,1.4187483283189626,0.07022259233053774,2.161405154142575,1.3518775939941405,0.7324534585842719,0.0,0.5580678020532315,1.4187483283189626,0.06440921443013045,0.19738158755577528,0.0024614972993731504,0.06440921443013045,0.0,0.0246149729937315,0.0,13.518775939941406,0.013845537789165974,0.014072749763727188,0.01625843532383442,0.01406426727771759,0.02286836877465248,0.05078762397170067,0.0677485540509224,0.3621352016925812
10.0,1.3952469275547907,0.07499134377576411,2.1825102612052447,1.3356490465310904,0.7386092222653903,0.0,0.5677295395961175,1.3952469275547907,0.056583783231102504,0.19338896010930723,0.0030140398070216175,0.056583783231102504,0.0,0.03014039807021618,0.0,13.356490465310904,0.0137221310287714,0.013932806439697742,0.0163741335272789,0.013736560009419918,0.023379214107990265,0.05040562525391579,0.07473061233758926,0.3936496675014496
11.0,1.3775128401242769,0.07983376865740865,2.110528988005144,1.319730256153987,0.7569350485618298,0.0,0.5934047125853025,1.3775128401242769,0.05480184864539366,0.19284155449041954,0.002980709878297953,0.05480184864539366,0.0,0.029807098782979526,0.0,13.19730256153987,0.01389400940388441,0.014131306670606136,0.016577063128352165,0.013893858529627323,0.023665836080908775,0.05152949318289757,0.07430793344974518,0.4306706488132477
12.0,1.3699644253804133,0.0761508890427649,2.275326299818901,1.3110310847942646,0.7339781522750854,0.0,0.564639803308707,1.3699644253804133,0.055997063334171586,0.18103011812155062,0.002936260488170844,0.055997063334171586,0.0,0.02936260488170844,0.0,13.110310847942646,0.013692212291061878,0.013921454548835754,0.01630982756614685,0.01374030951410532,0.023259012028574944,0.050457827746868134,0.0720970556139946,0.40572941303253174
13.0,1.3587218614724965,0.0647611339809373,2.2762684900425367,1.29853578714224,0.7727979788413415,0.0,0.6222841430168885,1.3587218614724965,0.0577816516160965,0.19588018380678618,0.00240441605878564,0.0577816516160965,0.0,0.024044160587856404,0.0,12.985357871422401,0.013947417959570885,0.014183638617396355,0.016272924840450287,0.014267605729401112,0.023206818848848343,0.05027342960238457,0.06980406492948532,0.31613317131996155
14.0,1.3487576567209685,0.12137682689353824,2.34404323182101,1.2884146433610182,0.7158684386656835,0.0,0.5404967734446893,1.3487576567209685,0.0556214891660672,0.16952141660910386,0.004721487725440126,0.0556214891660672,0.0,0.04721487725440126,0.0,12.884146433610182,0.01570260524749756,0.015979750081896782,0.019187577068805695,0.015481704846024513,0.028127174824476242,0.06137114018201828,0.1115906611084938,0.703574001789093
15.0,1.3680424736096308,0.06862940778955817,2.376378967242441,1.2844172404362608,0.7914404089634235,0.0,0.656532054910293,1.3680424736096308,0.07914812117815018,0.1977066036600333,0.004477078897448686,0.07914812117815018,0.0,0.044770788974486865,0.0,12.844172404362606,0.013766896910965443,0.014020504429936409,0.01616465486586094,0.013998906128108501,0.02292674407362938,0.0501936636865139,0.068814218044281,0.3491496741771698
16.0,1.3244708088728099,0.12519624386914074,2.293438711647023,1.266292032828698,0.6815571991296915,0.0,0.49241745987763774,1.3244708088728099,0.053537095681979105,0.1630788777883236,0.004641650409366076,0.053537095681979105,0.0,0.04641650409366076,0.0,12.662920328286978,0.01596948131918907,0.016193648800253868,0.019455917179584503,0.015703875571489334,0.02860337123274803,0.06249160319566727,0.11427206546068192,0.728879988193512
17.0,1.3463358787389903,0.07271312607917935,2.395720826721256,1.2619370460510253,0.7194255796762613,0.0,0.546904166157429,1.3463358787389903,0.07942934706807137,0.17751891452532548,0.004969494216717206,0.07942934706807137,0.0,0.04969494216717207,0.0,12.619370460510254,0.013663360849022865,0.013872494921088219,0.016096491366624832,0.013810074888169765,0.022844670340418816,0.05006736144423485,0.0701449066400528,0.38120564818382263
18.0,1.3005810609230628,0.09659889456816018,2.2598780066778192,1.2463856330284706,0.6515744764071244,0.0,0.45412527311306733,1.3005810609230628,0.05006569351714391,0.15604354498478082,0.004129740255526626,0.05006569351714391,0.0,0.041297402555266254,0.0,12.463856330284706,0.014749526977539062,0.014986571855843067,0.017866618931293488,0.01460453774780035,0.02563553862273693,0.05605119466781616,0.09418890625238419,0.5347082614898682
19.0,1.3146958442834706,0.06870239484123886,2.360556408081824,1.2449107756981481,0.6959357880629026,0.0,0.5142109067394183,1.3146958442834706,0.06624947345027557,0.17735164440595186,0.003535545123024629,0.06624947345027557,0.0,0.03535545123024629,0.0,12.449107756981483,0.01409112848341465,0.014331268146634102,0.016460740938782692,0.014407189562916756,0.023446572944521904,0.050921760499477386,0.07063586264848709,0.34532463550567627
20.0,1.2924705468691313,0.10130347032099962,2.3058141004261965,1.2279117547548735,0.629271135880397,0.0,0.4258986103993196,1.2924705468691313,0.06065134188303581,0.15073802379461435,0.003907425844898591,0.06065134188303581,0.0,0.039074258448985905,0.0,12.279117547548735,0.014909050427377224,0.015174717642366886,0.018102742731571198,0.014759255573153496,0.026027468964457512,0.05708417668938637,0.09789454191923141,0.5664758086204529
21.0,1.3028741754018343,0.0730503621743992,2.301518428667056,1.2305206005389873,0.6728202723539792,0.0,0.48136783104676467,1.3028741754018343,0.06796666865165417,0.17967868940188333,0.004386875105018799,0.06796666865165417,0.0,0.04386875105018799,0.0,12.305206005389874,0.013756516389548779,0.01399121806025505,0.01613520458340645,0.013971701264381409,0.022919224575161934,0.05045512691140175,0.0691550076007843,0.3840188980102539
22.0,1.2596145226405218,0.09170939319301397,2.2962325769730176,1.2030864458817705,0.6027183074217576,0.0,0.3877413628193048,1.2596145226405218,0.052422564333448045,0.15151089716416138,0.0041054837405681615,0.052422564333448045,0.0,0.04105483740568161,0.0,12.030864458817701,0.014298669062554836,0.014532993547618389,0.017257174476981163,0.014177572913467884,0.024557381868362427,0.053863007575273514,0.08784550428390503,0.5071428418159485
23.0,1.2568659094663768,0.06940673920325935,2.161119993210335,1.1946049250089206,0.6239389547934899,0.0,0.41428900280824077,1.2568659094663768,0.05873779021203518,0.17946616273659927,0.003523173870948645,0.05873779021203518,0.0,0.03523173870948645,0.0,11.946049250089205,0.014132090844213963,0.014355838298797607,0.01648995466530323,0.014460817910730839,0.02356809936463833,0.050839778035879135,0.07135655730962753,0.35005077719688416
24.0,1.219000566464204,0.09034606150817126,1.9456248031843286,1.1529619583716761,0.561405042043099,0.0,0.3320302630846317,1.219000566464204,0.06217852378120789,0.17038069436183342,0.0038600869727535895,0.06217852378120789,0.0,0.03860086972753589,0.0,11.529619583716759,0.014147943817079067,0.014374240301549435,0.017139313742518425,0.014054535888135433,0.024179451167583466,0.05290853604674339,0.08680760860443115,0.4991568624973297
25.0,1.1851446330547333,0.07208768650889397,1.9785320886691733,1.1243691132618832,0.5407492862297938,0.0,0.3080376208974765,1.1851446330547333,0.05649002483831002,0.17652592292198768,0.004285460194716087,0.05649002483831002,0.0,0.04285460194716087,0.0,11.243691132618832,0.013818269595503807,0.014055118896067142,0.01620817929506302,0.014085148461163044,0.02316133677959442,0.05053788796067238,0.06982175260782242,0.3750137984752655
26.0,1.1449824411135454,0.08506398752797395,1.8336116495065904,1.0862674584755532,0.5355963042149177,0.0,0.3015410934503262,1.1449824411135454,0.05440028957449473,0.18542234083780876,0.0043146895531278396,0.05440028957449473,0.0,0.04314689553127839,0.0,10.862674584755531,0.013851391151547432,0.014079982414841652,0.016717426478862762,0.013855659402906895,0.02362838014960289,0.05094554275274277,0.08152642101049423,0.46590709686279297
27.0,1.1070747788135822,0.06973182642832398,1.9613017116867058,1.0513906387182383,0.5167921621065873,0.0,0.2812219216273381,1.1070747788135822,0.05146766840838469,0.17877481476618692,0.004216442858943573,0.05146766840838469,0.0,0.042164428589435726,0.0,10.513906387182383,0.013843308202922344,0.014083130285143852,0.01622569002211094,0.014154608361423016,0.023256933316588402,0.05020236223936081,0.07167790085077286,0.35441067814826965
28.0,1.0703497529029846,0.08382895891554654,1.880818619470922,1.0117053325359637,0.5146578389864701,0.0,0.27873307122634006,1.0703497529029846,0.0539310507189769,0.17644013579075152,0.004713371403228778,0.0539310507189769,0.0,0.047133714032287784,0.0,10.117053325359638,0.013850697316229343,0.014115797355771065,0.01680600643157959,0.0138508016243577,0.02367091365158558,0.050885457545518875,0.0841924399137497,0.45325955748558044
29.0,1.0308316189509172,0.06749854108784348,2.022938314648624,0.9742346671911386,0.5260793154056256,0.0,0.29125189322691697,1.0308316189509172,0.052684332602299176,0.18111518025398254,0.00391258796533713,0.052684332602299176,0.0,0.0391258796533713,0.0,9.742346671911386,0.014271543361246586,0.014482896775007248,0.01661640778183937,0.014662789180874825,0.023958103731274605,0.05085250735282898,0.07209594547748566,0.33304813504219055
30.0,1.0025564317519848,0.08436609571799636,1.9677184341733138,0.9349815386992234,0.5308921176653641,0.0,0.2965012410512337,1.0025564317519848,0.06318838263933475,0.18343202769756317,0.004386487416923047,0.06318838263933475,0.0,0.04386487416923046,0.0,9.349815386992235,0.013897526077926159,0.014190636575222015,0.017010977491736412,0.013899863697588444,0.023920031264424324,0.051604002714157104,0.08694875985383987,0.45345696806907654
31.0,0.9559831298314608,0.06871797214262187,2.056326925359649,0.8962167061292207,0.5393898051518661,0.0,0.30569864694888776,0.9559831298314608,0.055227662508304305,0.1894078111419311,0.004538734959295163,0.055227662508304305,0.0,0.045387349592951626,0.0,8.962167061292208,0.013979719020426273,0.01421063207089901,0.01639910787343979,0.01434007566422224,0.023599985986948013,0.05043989419937134,0.07223162055015564,0.3445427417755127
32.0,0.9206639344875629,0.08695454651024193,1.9690516833146947,0.8597836604485146,0.5473520457744598,0.0,0.31417296597590816,0.9206639344875629,0.05580897772541413,0.19586220039771154,0.005071279571320002,0.05580897772541413,0.0,0.05071279571320002,0.0,8.597836604485146,0.014105827547609806,0.01437336578965187,0.017438745126128197,0.014068704098463058,0.024445876479148865,0.05367205664515495,0.09336396306753159,0.46416783332824707
33.0,0.8847542565602523,0.07020191987976432,2.087772514956886,0.8198450455298791,0.5533684881833884,0.0,0.32067701793633974,0.8847542565602523,0.059851413449415795,0.2043175038236838,0.005057775014295028,0.059851413449415795,0.0,0.05057775014295028,0.0,8.19845045529879,0.01390767190605402,0.014149872586131096,0.016388535499572754,0.014266890473663807,0.02349916100502014,0.05026239901781082,0.07380666583776474,0.35533416271209717
34.0,0.8398869817073529,0.08737111673690379,1.8901697180961359,0.7823010499660786,0.5576574641924638,0.0,0.3243267708099805,0.8398869817073529,0.052192295829837136,0.21171718606582055,0.005393620587598819,0.052192295829837136,0.0,0.05393620587598819,0.0,7.823010499660786,0.014234768226742744,0.014480137266218662,0.017627760767936707,0.014183479361236095,0.024715155363082886,0.05474802479147911,0.09606573730707169,0.4629138708114624
35.0,0.8161140909561744,0.07074824278242886,2.06579687199718,0.7496319477374739,0.5490068609897907,0.0,0.31352646763508135,0.8161140909561744,0.061201594913235076,0.2127304168847891,0.005280534178018571,0.061201594913235076,0.0,0.0528053417801857,0.0,7.496319477374737,0.013902532868087292,0.01414452027529478,0.016410963609814644,0.014256339520215988,0.02350449748337269,0.05021631345152855,0.0749025046825409,0.35864827036857605
36.0,0.7691655227771172,0.08260830317158252,1.9034505164614406,0.7124091918651876,0.5368399046934568,0.0,0.2987872270437387,0.7691655227771172,0.051900172319549784,0.21324002398894384,0.004856138354024062,0.051900172319549784,0.0,0.048561383540240616,0.0,7.1240919186518745,0.013982069678604603,0.014258109033107758,0.017023146152496338,0.014087043702602386,0.0239437036216259,0.051601484417915344,0.08704539388418198,0.43892547488212585
37.0,0.7327500948539147,0.06896065874025226,1.9912680770927378,0.6781797372377837,0.5254711096103375,0.0,0.28621656046463895,0.7327500948539147,0.050160481522862725,0.21214231619468102,0.004409863900106687,0.050160481522862725,0.0,0.04409863900106687,0.0,6.781797372377836,0.013978361152112484,0.014238081872463226,0.016448762267827988,0.014326243661344051,0.023542163893580437,0.05015267804265022,0.07535352557897568,0.34364545345306396
38.0,0.7026561143306586,0.08110916416626424,1.8507885509634254,0.6447709826322703,0.49889188546400803,0.0,0.257465015237148,0.7026561143306586,0.05278651172725054,0.20404848456382751,0.005098608343933638,0.05278651172725054,0.0,0.050986083439336374,0.0,6.447709826322702,0.014002571813762188,0.01429610326886177,0.017164316028356552,0.014075454324483871,0.024064596742391586,0.052443165332078934,0.08987460285425186,0.4229525029659271
39.0,0.6764082312583923,0.06811967759858817,2.0521023576973643,0.6191292845285855,0.47409547980015093,0.0,0.23397893057419702,0.6764082312583923,0.053223867972309775,0.19379724103670853,0.004055072037646404,0.053223867972309775,0.0,0.04055072037646404,0.0,6.191292845285856,0.014196602627635002,0.014424912631511688,0.01656583696603775,0.014573919586837292,0.023833395913243294,0.05075058713555336,0.07330146431922913,0.33731070160865784
40.0,0.6521920538865603,0.08184055716264993,1.9399145057199227,0.5868076627071086,0.45572444108816296,0.0,0.2155029819561885,0.6521920538865603,0.060887477432306,0.18671214695160204,0.004496900235804228,0.060887477432306,0.0,0.04496900235804228,0.0,5.868076627071087,0.014034821651875973,0.01432313397526741,0.017276063561439514,0.014080636203289032,0.024179836735129356,0.052938058972358704,0.09097640961408615,0.4269154965877533
41.0,0.6215634712806115,0.06975009990856051,2.085753964473179,0.5622059473624597,0.44979455379339367,0.0,0.20974900802740684,0.6215634712806115,0.05486079706595494,0.18222368795138139,0.004496716650632711,0.05486079706595494,0.0,0.044967166506327115,0.0,5.622059473624597,0.013951782137155533,0.014199790544807911,0.016368847340345383,0.014292330481112003,0.023434283211827278,0.05011032149195671,0.07415303587913513,0.35149040818214417
