epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,dynamics_residual_rmse,w_boundary,l_dynamics,loss,w_window,dynamics_residual_mae,w_prior,l_window,w_dynamics,l_prior,l_boundary,l_state,val_mae_full_trip
0.0,2.570748750980084,0.3532528877258301,4.473354313046252,1.9019771575927735,0.019735590698054202,0.0,0.00040529182185239805,2.570748750980084,0.6682285230893356,0.015076452436355444,0.000137776184811418,0.6682285230893356,0.00040529182185239805,0.0013777618481141801,0.0,19.019771575927734,0.3532528877258301
1.0,2.196931481361389,0.6532914042472839,5.847492998770156,1.8871942079984227,0.02258824585722043,0.0,0.0005366982189186204,2.196931481361389,0.30668549404407924,0.017916363592331227,0.0025150506828839968,0.30668549404407924,0.0005366982189186204,0.02515050682883996,0.0,18.871942079984226,0.6532914042472839
2.0,2.0479750083043027,0.37837088108062744,6.6182649577755495,1.8372192676250754,0.038761681518875636,0.0,0.0017038149705443245,2.0479750083043027,0.2035652818874671,0.024588247188008748,0.0054865886027423245,0.2035652818874671,0.0017038149705443245,0.05486588602742323,0.0,18.37219267625075,0.37837088108062744
3.0,1.9325461250085096,0.8911519646644592,6.055871383270361,1.7171018820542558,0.10444842680142476,0.0,0.011960100060185561,1.9325461250085096,0.19592840560317898,0.048961639690857664,0.0075557536517198275,0.19592840560317898,0.011960100060185561,0.07555753651719826,0.0,17.171018820542557,0.8911519646644592
4.0,1.8306123109964223,0.38873758912086487,6.370841495025592,1.5599522443918081,0.23527955206540915,0.0,0.058343553772339456,1.8306123109964223,0.20464267954230309,0.0950542209813228,0.007673837989568711,0.20464267954230309,0.058343553772339456,0.0767383798956871,0.0,15.599522443918081,0.38873758912086487
5.0,1.7552550251667316,0.5073320269584656,5.876895612347837,1.46719164114732,0.3007891453229464,0.0,0.09677991142066625,1.7552550251667316,0.18449204343442732,0.12062492508154649,0.006791371665894986,0.18449204343442732,0.09677991142066625,0.06791371665894985,0.0,14.671916411473202,0.5073320269584656
6.0,1.6608673700919518,0.48868581652641296,6.112237451771066,1.423886137742263,0.2886684468159309,0.0,0.08914154538741478,1.6608673700919518,0.14090308618660158,0.11978225180735955,0.006936564984229894,0.14090308618660158,0.08914154538741478,0.06936564984229895,0.0,14.238861377422626,0.48868581652641296
7.0,1.6241503220338087,0.48420092463493347,6.108395718106345,1.3879607640779936,0.28933266951487613,0.0,0.08936615445866035,1.6241503220338087,0.13976765466997257,0.12362695599977787,0.007055738725914405,0.13976765466997257,0.08936615445866035,0.07055738725914405,0.0,13.879607640779936,0.48420092463493347
8.0,1.5691344967255225,0.677736222743988,6.06866959070047,1.3522728773263788,0.2817375029508884,0.0,0.08392559335781978,1.5691344967255225,0.12484754858395228,0.12052928025905903,0.008088469920823209,0.12484754858395228,0.08392559335781978,0.08088469920823207,0.0,13.522728773263784,0.677736222743988
9.0,1.6269166240325341,0.32330867648124695,6.470463686396239,1.3119302896352916,0.2846068900365096,0.0,0.08451697344963367,1.6269166240325341,0.223200092665278,0.11919649403828841,0.007269284759576506,0.223200092665278,0.08451697344963367,0.07269284759576504,0.0,13.119302896352915,0.32330867648124695
10.0,1.5131443372139564,0.7432252764701843,6.274355659588014,1.2832058649796707,0.2722127471978848,0.0,0.07793618079561454,1.5131443372139564,0.14416311286354008,0.11651516648439261,0.007839118187817243,0.14416311286354008,0.07793618079561454,0.07839118187817243,0.0,12.832058649796705,0.7432252764701843
11.0,1.4919260465181792,0.41393426060676575,6.435799794157644,1.256577077278724,0.2607432993558737,0.0,0.07029081193300393,1.4919260465181792,0.15748840728058264,0.1118503803244004,0.007569742675584097,0.15748840728058264,0.07029081193300393,0.07569742675584096,0.0,12.565770772787241,0.41393426060676575
12.0,1.4159884361120372,0.7995019555091858,6.447193087718546,1.2187735777634843,0.2649049667211679,0.0,0.07287757499859883,1.4159884361120372,0.1155599531216117,0.11206456560354966,0.008777325500089389,0.1155599531216117,0.07287757499859883,0.08777325500089389,0.0,12.18773577763484,0.7995019555091858
13.0,1.4278057263447688,0.4811159670352936,6.596973585199849,1.18570095208975,0.2625306214277561,0.0,0.07118123368575023,1.4278057263447688,0.16212514494187558,0.10978751343030196,0.008798357127950742,0.16212514494187558,0.07118123368575023,0.08798357127950741,0.0,11.857009520897499,0.4811159670352936
14.0,1.3561340799698463,0.4076773226261139,6.534269204100767,1.1516154105846699,0.26333133990948016,0.0,0.07220124596586594,1.3561340799698463,0.12493901090839735,0.10840306889552337,0.007378388640399164,0.12493901090839735,0.07220124596586594,0.07378388640399162,0.0,11.516154105846699,0.4076773226261139
15.0,1.3519185781478882,0.6027450561523438,6.323347346903394,1.120563055918767,0.2511916791017239,0.0,0.06554557984838119,1.3519185781478882,0.1567221311135934,0.1059916764497757,0.009087780304253102,0.1567221311135934,0.06554557984838119,0.09087780304253101,0.0,11.20563055918767,0.6027450561523438
16.0,1.298586171406966,0.3167528808116913,6.436017330975826,1.0853156383220965,0.2509705527470662,0.0,0.06563459150493145,1.298586171406966,0.13904550327704504,0.10401138663291931,0.00859041506281266,0.13904550327704504,0.06563459150493145,0.08590415062812659,0.0,10.853156383220966,0.3167528808116913
17.0,1.2939697824991667,0.6190696358680725,6.114844535594613,1.0477931022644045,0.24388974331892455,0.0,0.06210538186132908,1.2939697824991667,0.17443079221993685,0.10191036416934086,0.009640500207359974,0.17443079221993685,0.06210538186132908,0.09640500207359974,0.0,10.477931022644043,0.6190696358680725
18.0,1.2204278569955092,0.40838804841041565,6.131655080890356,1.006599631676307,0.24266389585458314,0.0,0.061638738243625715,1.2204278569955092,0.1427749908896378,0.10116915519420917,0.00941446704360155,0.1427749908896378,0.061638738243625715,0.0941446704360155,0.0,10.065996316763071,0.40838804841041565
19.0,1.199280165708982,0.6471645832061768,6.0181848829189795,0.9702107943021333,0.23163915024353907,0.0,0.05620379273134928,1.199280165708982,0.16292224516375706,0.09744049837956062,0.009943331233583964,0.16292224516375706,0.05620379273134928,0.09943331233583964,0.0,9.702107943021334,0.6471645832061768
20.0,1.1190972924232483,0.37098267674446106,6.2014932184654015,0.9260334198291484,0.2274684183872663,0.0,0.05399942168822655,1.1190972924232483,0.12977219380151767,0.09574530502924553,0.009292248808420623,0.12977219380151767,0.05399942168822655,0.09292248808420621,0.0,9.260334198291485,0.37098267674446106
21.0,1.0903888436464162,0.598128080368042,6.023968520753258,0.8874607122861424,0.21742740731972915,0.0,0.049111964324345954,1.0903888436464162,0.14343241380097774,0.09254008531570435,0.01038373763171526,0.14343241380097774,0.049111964324345954,0.1038373763171526,0.0,8.874607122861422,0.598128080368042
22.0,1.0437129873495836,0.36494573950767517,6.212053069031051,0.8426896462073692,0.2158015209894914,0.0,0.04849318500894766,1.0437129873495836,0.1431799649189298,0.09085831504601699,0.00935017619855129,0.1431799649189298,0.04849318500894766,0.09350176198551288,0.0,8.426896462073692,0.36494573950767517
23.0,0.9996411456511571,0.5996648669242859,6.021121475130816,0.8016292498661923,0.20673057895440322,0.0,0.04432784379101717,0.9996411456511571,0.1436171977279278,0.0883609984929745,0.010066848219587253,0.1436171977279278,0.04432784379101717,0.10066848219587253,0.0,8.016292498661922,0.5996648669242859
